city,datetime,month,hour,air_temperature_c,relative_humidity_pct,wind_speed_mps,solar_elevation_deg,tmrt_c,utci_c,thermal_stress_category_he,thermal_stress_category_en
turin,2023-05-13T18:00,5,18,17.4,58,1.92,6.9,39.47,24.99,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-13T21:00,5,21,12.1,91,0.5,-18.6,6.65,10.17,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-14T00:00,5,0,10.6,97,0.89,-26.1,8.6,10.34,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-14T03:00,5,3,10.4,96,1.53,-10.0,6.07,9.16,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-14T06:00,5,6,10.4,96,0.6,18.9,9.6,10.6,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-14T09:00,5,9,12.1,87,0.32,49.8,27.79,18.84,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-14T12:00,5,12,16.6,64,0.92,62.4,47.48,27.26,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-14T15:00,5,15,17.9,59,2.0,38.4,50.14,28.17,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-14T18:00,5,18,18.5,53,2.31,7.1,42.23,26.28,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-14T21:00,5,21,16.6,60,1.22,-18.3,10.13,14.67,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-15T00:00,5,0,10.8,93,1.4,-25.9,2.36,7.69,עומס קור קל,Slight Cold Stress
turin,2023-05-15T03:00,5,3,10.0,98,2.58,-9.8,1.54,6.81,עומס קור קל,Slight Cold Stress
turin,2023-05-15T06:00,5,6,9.0,100,0.85,19.1,8.02,9.22,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-15T09:00,5,9,12.0,90,0.61,49.9,32.08,20.33,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-15T12:00,5,12,19.6,56,0.54,62.6,47.06,28.78,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-15T15:00,5,15,21.6,45,0.85,38.6,50.9,30.84,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-15T18:00,5,18,19.8,49,1.63,7.3,41.05,26.89,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-15T21:00,5,21,17.1,60,0.14,-18.1,8.34,14.06,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-16T00:00,5,0,12.7,80,1.17,-25.7,4.08,9.61,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-16T03:00,5,3,10.8,86,1.3,-9.7,2.08,7.56,עומס קור קל,Slight Cold Stress
turin,2023-05-16T06:00,5,6,9.1,85,0.92,19.2,1.43,6.18,עומס קור קל,Slight Cold Stress
turin,2023-05-16T09:00,5,9,14.3,70,0.3,50.1,34.07,22.12,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-16T12:00,5,12,21.2,44,1.06,62.9,53.37,31.18,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-16T15:00,5,15,19.6,54,2.83,38.7,49.12,28.69,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-16T18:00,5,18,18.1,66,1.39,7.4,31.41,23.09,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-16T21:00,5,21,15.6,68,1.39,-17.9,12.03,14.78,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-17T00:00,5,0,11.0,89,1.43,-25.4,3.57,8.38,עומס קור קל,Slight Cold Stress
turin,2023-05-17T03:00,5,3,12.2,77,2.75,-9.5,9.73,11.68,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-17T06:00,5,6,12.3,93,0.85,19.4,11.84,12.68,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-17T09:00,5,9,14.6,78,2.38,50.3,21.02,17.39,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-17T12:00,5,12,17.5,52,2.68,63.1,34.8,23.54,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-17T15:00,5,15,13.2,88,2.18,38.9,18.15,15.58,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-17T18:00,5,18,13.4,85,3.16,7.6,16.97,15.18,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-17T21:00,5,21,12.8,83,1.25,-17.7,10.75,12.57,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-18T00:00,5,0,13.2,81,0.2,-25.2,11.15,12.82,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-18T03:00,5,3,12.1,86,1.56,-9.3,10.01,11.84,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-18T06:00,5,6,11.4,85,1.7,19.5,10.27,11.55,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-18T09:00,5,9,12.8,90,1.5,50.5,19.75,16.09,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-18T12:00,5,12,14.7,76,1.02,63.3,24.88,19.08,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-18T15:00,5,15,17.4,66,1.0,39.1,44.64,26.79,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-18T18:00,5,18,17.6,65,0.71,7.8,39.61,25.5,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-18T21:00,5,21,12.6,93,1.8,-17.5,10.93,12.48,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-19T00:00,5,0,12.1,97,0.8,-25.0,10.47,11.97,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-19T03:00,5,3,12.6,96,1.12,-9.1,11.06,12.55,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-19T06:00,5,6,12.4,94,1.94,19.7,12.0,12.78,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-19T09:00,5,9,13.3,92,1.8,50.6,18.6,15.87,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-19T12:00,5,12,13.0,90,3.77,63.5,17.22,15.12,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-19T15:00,5,15,13.3,90,2.92,39.2,19.57,16.06,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-19T18:00,5,18,13.0,93,2.64,7.9,15.73,14.48,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-19T21:00,5,21,12.4,95,2.4,-17.3,10.77,12.22,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-20T00:00,5,0,12.2,96,2.0,-24.8,10.56,12.07,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-20T03:00,5,3,11.6,91,2.6,-8.9,9.6,11.26,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-20T06:00,5,6,11.6,88,2.84,19.8,10.77,11.73,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-20T09:00,5,9,12.5,88,2.98,50.8,14.0,13.52,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-20T12:00,5,12,13.6,88,2.82,63.7,19.69,16.28,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-20T15:00,5,15,13.9,88,3.79,39.4,17.97,15.96,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-20T18:00,5,18,13.7,86,2.44,8.1,15.56,14.86,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-20T21:00,5,21,12.7,95,2.82,-17.1,11.14,12.51,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-21T00:00,5,0,13.0,89,4.32,-24.5,11.26,13.09,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-21T03:00,5,3,12.9,92,3.47,-8.8,11.27,12.73,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-21T06:00,5,6,13.1,86,1.8,20.0,12.54,13.43,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-21T09:00,5,9,14.0,92,1.52,50.9,17.96,16.06,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-21T12:00,5,12,15.8,91,0.71,64.0,26.65,20.27,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-21T15:00,5,15,18.0,75,3.83,39.5,35.65,24.32,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-21T18:00,5,18,19.5,67,2.4,8.3,38.78,25.85,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-21T21:00,5,21,15.8,82,1.43,-16.9,8.13,13.31,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-22T00:00,5,0,12.6,94,2.21,-24.3,4.67,9.81,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-22T03:00,5,3,12.9,80,3.0,-8.6,5.54,10.37,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-22T06:00,5,6,11.1,90,1.86,20.1,4.78,8.98,עומס קור קל,Slight Cold Stress
turin,2023-05-22T09:00,5,9,16.3,84,1.42,51.1,33.12,22.57,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-22T12:00,5,12,22.9,52,0.64,64.2,48.91,31.1,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-22T15:00,5,15,23.3,56,1.43,39.7,52.43,31.94,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-22T18:00,5,18,23.4,51,1.2,8.4,46.51,30.6,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-22T21:00,5,21,20.6,64,0.5,-16.7,12.77,18.16,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-23T00:00,5,0,16.8,80,1.3,-24.1,8.98,14.3,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-23T03:00,5,3,14.6,86,1.0,-8.4,6.59,11.85,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-23T06:00,5,6,12.7,85,1.0,20.2,5.65,10.27,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-23T09:00,5,9,18.2,74,0.4,51.2,38.83,25.58,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-23T12:00,5,12,24.8,49,1.75,64.4,50.51,32.31,עומס חום חזק,Strong Heat Stress
turin,2023-05-23T15:00,5,15,26.4,39,0.61,39.8,51.29,33.88,עומס חום חזק,Strong Heat Stress
turin,2023-05-23T18:00,5,18,26.3,43,1.21,8.6,49.44,33.18,עומס חום חזק,Strong Heat Stress
turin,2023-05-23T21:00,5,21,20.5,68,2.02,-16.5,13.02,18.36,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-24T00:00,5,0,18.4,72,0.92,-23.9,10.52,15.93,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-24T03:00,5,3,15.3,80,1.88,-8.3,8.05,12.96,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-24T06:00,5,6,14.2,83,1.53,20.3,7.36,11.99,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-24T09:00,5,9,18.0,80,0.41,51.3,39.04,25.52,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-24T12:00,5,12,23.0,60,2.53,64.5,49.55,30.81,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-24T15:00,5,15,22.1,61,0.92,40.0,50.23,30.86,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-24T18:00,5,18,17.7,84,2.18,8.7,30.96,22.48,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-24T21:00,5,21,15.6,93,2.14,-16.3,14.72,15.71,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-25T00:00,5,0,15.1,96,1.04,-23.8,14.22,15.28,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-25T03:00,5,3,14.8,93,2.55,-8.2,13.7,14.8,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-25T06:00,5,6,14.5,95,2.32,20.4,14.69,15.0,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-25T09:00,5,9,14.7,92,3.06,51.5,22.28,17.82,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-25T12:00,5,12,16.3,82,3.94,64.7,33.89,22.78,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-25T15:00,5,15,18.0,69,2.83,40.1,41.29,25.64,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-25T18:00,5,18,20.2,63,1.12,8.9,41.44,27.34,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-25T21:00,5,21,15.5,87,2.06,-16.2,7.74,12.95,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-26T00:00,5,0,13.9,90,1.57,-23.6,5.91,11.17,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-26T03:00,5,3,12.1,92,1.6,-8.0,3.83,9.15,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-26T06:00,5,6,11.3,83,0.82,20.5,3.93,8.61,עומס קור קל,Slight Cold Stress
turin,2023-05-26T09:00,5,9,17.1,71,1.08,51.6,38.22,24.71,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-26T12:00,5,12,24.3,49,0.98,64.9,50.06,32.13,עומס חום חזק,Strong Heat Stress
turin,2023-05-26T15:00,5,15,26.4,42,0.94,40.2,53.92,34.42,עומס חום חזק,Strong Heat Stress
turin,2023-05-26T18:00,5,18,26.0,45,1.3,9.0,48.8,32.8,עומס חום חזק,Strong Heat Stress
turin,2023-05-26T21:00,5,21,21.2,63,1.98,-16.0,13.39,18.99,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-27T00:00,5,0,15.7,88,1.2,-23.4,8.01,13.17,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-27T03:00,5,3,13.6,86,1.33,-7.9,5.39,10.76,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-27T06:00,5,6,13.0,84,1.57,20.6,6.14,10.73,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-27T09:00,5,9,18.6,80,4.92,51.7,40.34,27.26,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-27T12:00,5,12,21.8,70,2.56,65.1,45.4,29.0,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-27T15:00,5,15,24.7,61,0.36,40.4,53.49,33.32,עומס חום חזק,Strong Heat Stress
turin,2023-05-27T18:00,5,18,21.7,70,1.63,9.2,38.08,27.12,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-27T21:00,5,21,17.8,89,3.32,-15.8,17.21,18.1,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-28T00:00,5,0,15.9,96,1.2,-23.2,15.24,16.16,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-28T03:00,5,3,16.3,93,1.94,-7.8,15.62,16.5,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-28T06:00,5,6,15.4,94,1.12,20.7,15.78,16.07,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-28T09:00,5,9,16.3,91,0.42,51.8,28.67,21.23,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-28T12:00,5,12,21.2,72,1.39,65.3,50.23,30.14,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-28T15:00,5,15,22.3,63,1.8,40.5,46.99,29.84,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-28T18:00,5,18,22.4,62,0.14,9.3,48.46,30.68,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-28T21:00,5,21,18.3,83,1.77,-15.7,16.79,18.22,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-29T00:00,5,0,16.9,88,0.72,-23.1,10.0,14.65,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-29T03:00,5,3,15.3,94,3.08,-7.6,10.28,13.83,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-29T06:00,5,6,14.1,97,1.22,20.8,9.32,12.71,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-29T09:00,5,9,17.6,89,1.53,51.9,38.14,24.75,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-29T12:00,5,12,21.4,67,0.4,65.4,48.71,30.17,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-29T15:00,5,15,21.6,71,0.72,40.6,51.62,30.97,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-29T18:00,5,18,22.6,61,0.86,9.4,46.5,30.19,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-29T21:00,5,21,18.3,81,1.8,-15.5,12.64,16.71,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-30T00:00,5,0,17.4,78,1.2,-22.9,9.97,15.08,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-30T03:00,5,3,15.0,89,0.54,-7.5,8.62,12.8,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-30T06:00,5,6,13.5,93,2.26,20.9,7.77,11.67,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-30T09:00,5,9,18.6,75,0.86,52.0,39.52,25.94,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-30T12:00,5,12,22.7,61,0.71,65.6,53.65,32.14,עומס חום חזק,Strong Heat Stress
turin,2023-05-30T15:00,5,15,25.1,51,0.94,40.8,56.0,34.08,עומס חום חזק,Strong Heat Stress
turin,2023-05-30T18:00,5,18,23.4,57,2.1,9.6,39.96,28.65,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-30T21:00,5,21,18.1,87,1.5,-15.4,13.79,17.01,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-31T00:00,5,0,15.6,93,3.21,-22.8,14.72,15.71,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-31T03:00,5,3,15.7,91,1.77,-7.4,14.75,15.82,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-31T06:00,5,6,15.2,88,1.84,21.0,14.64,15.48,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-31T09:00,5,9,15.0,92,1.71,52.1,20.34,17.47,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-31T12:00,5,12,15.3,89,3.04,65.7,23.57,18.62,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-05-31T15:00,5,15,21.9,55,2.33,40.9,56.9,31.95,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-31T18:00,5,18,22.3,51,1.12,9.7,49.91,30.86,עומס חום בינוני,Moderate Heat Stress
turin,2023-05-31T21:00,5,21,18.8,67,1.9,-15.2,14.63,17.79,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-01T00:00,6,0,15.0,90,0.98,-22.6,12.84,14.68,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-01T03:00,6,3,13.6,91,1.1,-7.3,5.97,10.97,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-01T06:00,6,6,13.0,93,1.08,21.0,6.44,10.8,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-01T09:00,6,9,17.9,78,1.17,52.2,37.14,24.76,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-01T12:00,6,12,23.0,53,1.51,65.9,48.96,30.88,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-01T15:00,6,15,24.0,53,1.52,41.0,56.8,33.38,עומס חום חזק,Strong Heat Stress
turin,2023-06-01T18:00,6,18,24.2,50,1.0,9.8,46.11,31.05,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-01T21:00,6,21,20.1,72,1.7,-15.1,12.68,17.96,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-02T00:00,6,0,15.4,90,2.51,-22.5,7.73,12.87,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-02T03:00,6,3,15.4,85,2.24,-7.2,10.43,13.95,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-02T06:00,6,6,15.1,84,1.22,21.1,8.56,13.03,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-02T09:00,6,9,19.3,76,0.7,52.3,39.09,26.22,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-02T12:00,6,12,23.9,59,1.26,66.0,50.42,31.85,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-02T15:00,6,15,25.1,45,1.49,41.1,56.69,34.06,עומס חום חזק,Strong Heat Stress
turin,2023-06-02T18:00,6,18,24.3,51,1.49,9.9,50.22,32.0,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-02T21:00,6,21,22.4,63,0.95,-14.9,21.66,22.67,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-03T00:00,6,0,15.4,93,1.87,-22.4,10.36,13.93,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-03T03:00,6,3,16.6,78,0.67,-7.1,14.14,16.13,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-03T06:00,6,6,14.5,89,2.42,21.2,12.12,14.02,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-03T09:00,6,9,18.9,79,0.22,52.3,40.45,26.42,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-03T12:00,6,12,22.7,67,1.43,66.2,51.24,31.25,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-03T15:00,6,15,23.7,61,1.12,41.2,51.78,32.11,עומס חום חזק,Strong Heat Stress
turin,2023-06-03T18:00,6,18,19.5,77,0.92,10.0,40.58,26.72,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-03T21:00,6,21,17.2,95,1.27,-14.8,16.87,17.57,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-04T00:00,6,0,15.1,97,1.39,-22.2,14.27,15.3,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-04T03:00,6,3,15.2,97,2.69,-7.0,14.39,15.3,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-04T06:00,6,6,15.2,97,0.92,21.2,15.66,15.89,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-04T09:00,6,9,17.5,85,1.48,52.4,32.51,23.02,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-04T12:00,6,12,18.9,80,2.92,66.3,43.15,26.65,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-04T15:00,6,15,21.0,72,1.24,41.3,46.81,29.19,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-04T18:00,6,18,21.6,66,0.81,10.2,45.1,29.23,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-04T21:00,6,21,18.1,84,0.61,-14.7,17.47,18.31,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-05T00:00,6,0,16.4,93,0.6,-22.1,11.94,15.07,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-05T03:00,6,3,15.4,97,1.75,-7.0,14.65,15.6,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-05T06:00,6,6,14.3,98,1.36,21.3,8.92,12.67,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-05T09:00,6,9,17.6,84,0.7,52.4,40.51,25.71,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-05T12:00,6,12,21.6,69,1.04,66.4,48.28,30.0,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-05T15:00,6,15,20.5,71,1.97,41.5,50.75,29.68,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-05T18:00,6,18,21.6,61,0.51,10.3,41.52,28.31,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-05T21:00,6,21,17.4,87,1.36,-14.5,11.24,15.58,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-06T00:00,6,0,15.9,94,0.73,-22.0,8.58,13.42,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-06T03:00,6,3,14.9,98,1.0,-6.9,7.43,12.37,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-06T06:00,6,6,13.4,99,0.7,21.3,9.39,12.21,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-06T09:00,6,9,17.7,88,0.78,52.5,37.98,24.97,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-06T12:00,6,12,22.2,67,0.61,66.5,49.12,30.7,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-06T15:00,6,15,24.3,61,1.17,41.6,53.82,32.95,עומס חום חזק,Strong Heat Stress
turin,2023-06-06T18:00,6,18,23.7,59,1.7,10.4,42.57,29.6,עומס חום בינוני,Moderate Heat Stress
turin,2023-06-06T21:00,6,21,21.8,70,1.36,-14.4,21.37,22.15,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-07T00:00,6,0,17.4,87,1.5,-21.9,16.73,17.64,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-07T03:00,6,3,15.7,91,2.47,-6.8,9.83,13.89,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-07T06:00,6,6,13.6,98,1.4,21.4,9.03,12.29,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2023-06-07T09:00,6,9,17.6,87,1.71,52.5,36.33,24.16,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
